polymer,PSMILES,Exp_Tg(K),source,SMILES,tg_range,number of points,reliability,stdev,num_atoms_sidechainfeaturizer_sum,num_atoms_sidechainfeaturizer_mean,num_atoms_sidechainfeaturizer_max,num_atoms_sidechainfeaturizer_min,numsidechainfeaturizer,num_atoms_backbonefeaturizer,numbackbonefeaturizer,num_hbond_donors_fullpolymerfeaturizer,num_hbond_acceptors_fullpolymerfeaturizer,num_rotatable_bonds_fullpolymerfeaturizer,num_rings_fullpolymerfeaturizer,num_non_aromatic_rings_fullpolymerfeaturizer,num_aromatic_rings_fullpolymerfeaturizer,topological_surface_area_fullpolymerfeaturizer,fraction_bicyclic_rings_fullpolymerfeaturizer,num_aliphatic_heterocycles_fullpolymerfeaturizer,slogp_vsa1_fullpolymerfeaturizer,balaban_j_index_fullpolymerfeaturizer,molecular_weight_fullpolymerfeaturizer,sp3_carbon_count_fullpolymerfeaturizer,sp2_carbon_count_fullpolymerfeaturizer,max_estate_index_fullpolymerfeaturizer,smr_vsa5_fullpolymerfeaturizer,fp_density_morgan1_fullpolymerfeaturizer,total_halogens_fullpolymerfeaturizer,fluorine_count_fullpolymerfeaturizer,chlorine_count_fullpolymerfeaturizer,bromine_count_fullpolymerfeaturizer,single_bonds_fullpolymerfeaturizer,double_bonds_fullpolymerfeaturizer,triple_bonds_fullpolymerfeaturizer,bridging_rings_count_fullpolymerfeaturizer,max_ring_size_fullpolymerfeaturizer,heteroatom_density_fullpolymerfeaturizer,heteroatom_count_fullpolymerfeaturizer,heteroatom_distance_mean_fullpolymerfeaturizer,heteroatom_distance_min_fullpolymerfeaturizer,heteroatom_distance_max_fullpolymerfeaturizer,heteroatom_distance_sum_fullpolymerfeaturizer
,C1=CC(=CC(=C1OCCCC)C2=CC(=CC=C2OCCCC)C3=CC=C(C=C3)[*])[*],437.15,Xie,,437.15-437.15,1,black,,10.0,5.0,5.0,5.0,2.0,20.0,1.0,0.0,2.0,10.0,3.0,0.0,3.0,18.46,0.0,0.0,21.606460044523317,2.060463362194481,372.208930136,8.0,20.0,6.237318016712859,39.53076089108528,0.6428571428571429,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,0.13333333333333333,4.0,7.922474528871555,4.500000000000003,13.332291625973388,47.53484717322933
,C1=CC(=CC(=C1OCCCCCC)C2=CC(=CC=C2OCCCCCC)C3=CC=C(C=C3)[*])[*],390.15,Xie,,390.15-390.15,1,black,,14.0,7.0,7.0,7.0,2.0,20.0,1.0,0.0,2.0,14.0,3.0,0.0,3.0,18.46,0.0,0.0,21.606460044523317,1.927064096927947,428.271530392,12.0,20.0,6.375431409452874,65.21404738278933,0.5625,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,0.11764705882352941,4.0,7.922474528871555,4.500000000000003,13.332291625973388,47.53484717322933
,C1=CC(=CC(=C1OCCCCCCCC)C2=CC(=CC=C2OCCCCCCCC)C3=CC=C(C=C3)[*])[*],360.15,Xie,,360.15-360.15,1,black,,18.0,9.0,9.0,9.0,2.0,20.0,1.0,0.0,2.0,18.0,3.0,0.0,3.0,18.46,0.0,0.0,21.606460044523317,1.7993400156216044,484.334130648,16.0,20.0,6.458363612577385,90.89733387449338,0.5,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,0.10526315789473684,4.0,7.922474528871555,4.500000000000002,13.332291625973388,47.53484717322933
,C1=CC(=CC(=C1OCCCCCCCCCC)C2=CC(=CC=C2OCCCCCCCCCC)C3=CC=C(C=C3)[*])[*],331.15,Xie,,331.15-331.15,1,black,,22.0,11.0,11.0,11.0,2.0,20.0,1.0,0.0,2.0,22.0,3.0,0.0,3.0,18.46,0.0,0.0,21.606460044523317,1.687708755625137,540.396730904,20.0,20.0,6.514232430595486,116.58062036619744,0.45,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,6.0,0.09523809523809523,4.0,7.922474528871555,4.500000000000002,13.332291625973388,47.53484717322933
,C4(=CC3=C(C=C(C2=CC(=C(C1=C(C=C(S1)[*])CCCCCCCCCCCCCC)S2)CCCCCCCCCCCCCC)S3)S4)[*],278.15,Xie,,278.15-278.15,1,black,,28.0,14.0,14.0,14.0,2.0,20.0,1.0,0.0,4.0,28.0,4.0,0.0,4.0,0.0,0.25,4.0,10.76012554093183,1.2788417645705432,694.3734359840001,28.0,18.0,2.6412903649758785,180.78883659545758,0.391304347826087,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,5.0,0.125,6.0,7.460488573953139,2.6730195725651025,15.135142111062288,111.90732860929708
,C6=C(C5=C(C=C(C1=C(C(=C(C2=NSN=C12)C4=CC(=C(C3=CC=C(S3)[*])S4)CC(CCCCCCCCCC)CCCCCCCC)F)F)S5)CC(CCCCCCCC)CCCCCCCCCC)SC(=C6)[*],301.15,Xie,,301.15-301.15,1,black,,43.0,14.333333333333334,20.0,3.0,3.0,30.0,1.0,0.0,7.0,40.0,6.0,0.0,6.0,25.78,0.16666666666666666,5.0,10.76012554093183,1.3015591419346917,1058.5519122560002,42.0,29.0,17.461266391125555,246.00288397824693,0.4084507042253521,2.0,2.0,0.0,0.0,48.0,0.0,0.0,1.0,6.0,0.1506849315068493,11.0,7.701652043966478,1.4999999999999996,18.92698714332151,423.5908624181563
,CCCCC1=C(SC(=C1)[*])[*],323.15,Xie,,323.15-323.15,1,black,,4.0,4.0,4.0,4.0,1.0,7.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,10.76012554093183,2.6175525801481276,138.05032132,4.0,5.0,2.502638888888889,26.186202068468653,1.7777777777777777,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.2727272727272727,3.0,3.5420865590468362,2.673019572565103,5.280220532010302,10.626259677140508
,CCCCCCC1=C(SC(=C1)[*])[*],283.15,Xie,,283.15-283.15,1,black,,6.0,6.0,6.0,6.0,1.0,7.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,10.76012554093183,2.318301529430329,166.081621448,6.0,5.0,2.5267318594104307,39.02784531432067,1.4545454545454546,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.23076923076923078,3.0,3.5420865590468362,2.673019572565103,5.280220532010302,10.626259677140508
,CCCCCCCCC1=C(SC(=C1)[*])[*],256.15,Xie,,256.15-256.15,1,black,,8.0,8.0,8.0,8.0,1.0,7.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,10.76012554093183,2.12074543157689,194.112921576,8.0,5.0,2.5407171989166035,51.8694885601727,1.2307692307692308,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.2,3.0,3.5420865590468367,2.6730195725651034,5.280220532010302,10.62625967714051
,*/C(=C(/c1ccc(*)cc1)c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccccc2)cc1,436.15,GREA,,436.15-436.15,1,black,,26.0,13.0,13.0,13.0,2.0,10.0,1.0,0.0,2.0,7.0,5.0,0.0,5.0,18.46,0.0,0.0,15.540092976061707,1.476123663863363,438.161979944,0.0,34.0,6.035572894497486,0.0,0.4411764705882353,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,0.1111111111111111,4.0,8.745361494229895,6.5383484153110105,12.816005617976298,52.47216896537937
,*/C(=C(\C#N)c1ccc(C(=O)OC2CCN(*)CC2)cc1)c1ccc(OC)cc1,456.15,GREA,,456.15-456.15,1,black,,10.0,5.0,8.0,2.0,2.0,19.0,1.0,0.0,5.0,5.0,3.0,1.0,2.0,62.56,0.0,1.0,4.736862953800049,1.7451481122633719,360.14739249999997,7.0,18.0,12.464130675135053,18.94560963360032,1.1111111111111112,0.0,0.0,0.0,0.0,16.0,2.0,1.0,0.0,6.0,0.2413793103448276,7.0,8.449601614881864,1.499999999999999,15.0,177.44163391251914
,*/C(=C(\[2H])C([2H])([2H])C(*)([2H])[2H])C([2H])([2H])[2H],215.15,GREA,,215.15-215.15,1,black,,4.0,4.0,4.0,4.0,1.0,11.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.437342168877585,76.11281422399998,3.0,2.0,7.49912037037037,20.10065749671905,3.2,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.13333333333333333,2.0,5.949547404385479,5.949547404385479,5.949547404385479,5.949547404385479
,*/C(=C/c1cc(OC)c(/C=C(/c2ccc(*)cc2)c2ccc(C(F)(F)F)cc2)cc1OC)c1ccc(C(F)(F)F)cc1,481.15,GREA,,481.15-481.15,1,black,,24.0,6.0,10.0,2.0,4.0,18.0,1.0,0.0,2.0,7.0,4.0,0.0,4.0,18.46,0.0,0.0,15.540092976061707,1.8041805590642195,552.1523992640001,10.0,30.0,13.234950738875197,12.35259703488695,0.625,6.0,6.0,0.0,0.0,19.0,2.0,0.0,0.0,6.0,0.23809523809523808,10.0,9.022126971612778,2.1213203435596424,15.588457268119893,405.99571372257503
,*/C(=C/c1cc(OC)c(/C=C(/c2ccc(*)cc2)c2ccc(F)cc2)cc1OC)c1ccc(F)cc1,466.15,GREA,,466.15-466.15,1,black,,18.0,4.5,7.0,2.0,4.0,18.0,1.0,0.0,2.0,7.0,4.0,0.0,4.0,18.46,0.0,0.0,15.540092976061707,1.8372297246777463,452.158786384,4.0,30.0,13.674091696732376,0.0,0.6764705882352942,2.0,2.0,0.0,0.0,13.0,2.0,0.0,0.0,6.0,0.16666666666666666,6.0,8.963895378537352,4.499999999999996,15.223337347638331,134.45843067806027
,*/C(=C/c1cc(OC)c(/C=C(/c2ccc(*)cc2)c2ccc(OC)cc2)cc1OC)c1ccc(OC)cc1,443.15,GREA,,443.15-443.15,1,black,,20.0,5.0,8.0,2.0,4.0,18.0,1.0,0.0,4.0,9.0,4.0,0.0,4.0,36.92,0.0,0.0,25.013818883661806,1.814141819534115,476.19875937599994,4.0,32.0,5.895804301084784,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,6.0,0.15789473684210525,6.0,8.963895378537352,4.499999999999996,15.22333734763833,134.45843067806027
,*/C(=C/c1cc(OC)c(/C=C(\c2ccc(F)cc2)c2ccc(-c3ccc(*)cc3)cc2)cc1OC)c1ccc(F)cc1,474.15,GREA,,474.15-474.15,1,black,,18.0,4.5,7.0,2.0,4.0,24.0,1.0,0.0,2.0,8.0,5.0,0.0,5.0,18.46,0.0,0.0,15.540092976061707,1.5900096734254225,528.190086512,4.0,36.0,13.886345341633374,0.0,0.6,2.0,2.0,0.0,0.0,14.0,2.0,0.0,0.0,6.0,0.14285714285714285,6.0,10.366326778670537,4.499999999999995,19.672315572906,155.49490168005806
,*/C(=C/c1cc(OC)c(/C=C(\c2ccc(F)cc2)c2ccc3cc(*)ccc3c2)cc1OC)c1ccc(F)cc1,481.15,GREA,,481.15-481.15,1,black,,18.0,4.5,7.0,2.0,4.0,22.0,1.0,0.0,2.0,7.0,5.0,0.0,5.0,18.46,0.2,0.0,15.540092976061707,1.6490665697871199,502.174436448,4.0,34.0,13.864930836944088,0.0,0.631578947368421,2.0,2.0,0.0,0.0,13.0,2.0,0.0,1.0,6.0,0.15,6.0,9.718910037791805,4.4999999999999964,17.684739183827396,145.78365056687707
,*/C(=C/c1cc(OC)c(/C=C(\c2ccccc2)c2ccc(-c3ccc(*)cc3)cc2)cc1OC)c1ccccc1,496.15,GREA,,496.15-496.15,1,black,,16.0,4.0,6.0,2.0,4.0,24.0,1.0,0.0,2.0,8.0,5.0,0.0,5.0,18.46,0.0,0.0,15.540092976061707,1.5847548427132803,492.208930136,2.0,36.0,5.928105663902437,0.0,0.5789473684210527,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,6.0,0.1,4.0,11.18171304729804,5.408326913195983,19.672315572906,67.09027828378824
,*/C(=C/c1cc(OC)c(/C=C(\c2ccccc2)c2ccc3cc(*)ccc3c2)cc1OC)c1ccccc1,471.15,GREA,,471.15-471.15,1,black,,16.0,4.0,6.0,2.0,4.0,22.0,1.0,0.0,2.0,7.0,5.0,0.0,5.0,18.46,0.2,0.0,15.540092976061707,1.651882726859733,466.193280072,2.0,34.0,5.9267818586469385,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,6.0,0.10526315789473684,4.0,10.19705069221952,5.408326913195984,17.684739183827393,61.18230415331712
,*/C(=C/c1cc(OCCCCCCCC)c(/C=C(\c2ccccc2)c2ccc3c(c2)Sc2ccc(*)cc2S3)cc1OCCCCCCCC)c1ccccc1,366.15,GREA,,366.15-366.15,1,black,,30.0,7.5,9.0,6.0,4.0,26.0,1.0,0.0,4.0,21.0,6.0,1.0,5.0,18.46,0.3333333333333333,1.0,15.540092976061707,1.3992235112993354,750.3565229680001,18.0,36.0,6.807724874270413,110.4792677765645,0.5185185185185185,0.0,0.0,0.0,0.0,29.0,2.0,0.0,2.0,6.0,0.10714285714285714,6.0,10.140847421400803,3.0000000000000004,20.180436070610565,152.11271132101206
,*/C(=C/c1ccc(/C=C(\c2ccccc2)c2ccc(-c3ccc(*)cc3)cc2)cc1)c1ccccc1,493.15,GREA,,493.15-493.15,1,black,,12.0,6.0,6.0,6.0,2.0,24.0,1.0,0.0,0.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,6.06636706846161,1.4550498052704588,432.187800768,0.0,34.0,2.3558249031361855,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,6.0,0.05555555555555555,2.0,19.672315572906005,19.672315572906005,19.672315572906005,19.672315572906005
,*/C(=N\c1ccccc1)c1ccc(-c2ccc(*)cc2)cc1,498.15,GREA,,498.15-498.15,1,black,,7.0,7.0,7.0,7.0,1.0,15.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,12.36,0.0,0.0,6.06636706846161,1.84794630835761,255.104799416,0.0,20.0,4.779310797627898,0.0,0.75,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.13636363636363635,3.0,8.415859839055187,2.5980762113533156,11.324751678287642,25.247579517165562
,*/C(C#N)=C(\C#N)N1C(=O)c2ccc(C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2C1=O,522.15,GREA,,522.15-522.15,1,black,,4.0,2.0,2.0,2.0,2.0,34.0,1.0,0.0,7.0,4.0,5.0,2.0,3.0,139.41,0.4,2.0,0.0,1.427035525647789,470.0651194199999,0.0,32.0,13.191575959380792,0.0,0.6944444444444444,0.0,0.0,0.0,0.0,16.0,6.0,2.0,2.0,6.0,0.2894736842105263,11.0,11.129544248329967,1.5000000000000029,21.578832505589286,612.1249336581482
,*/C(C#N)=C(\C#N)n1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,483.15,GREA,,483.15-483.15,1,black,,4.0,2.0,2.0,2.0,2.0,20.0,1.0,0.0,8.0,1.0,3.0,0.0,3.0,125.72,0.6666666666666666,2.0,22.237067580208027,2.606244416578066,290.00760454399995,0.0,18.0,12.54143140589569,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,6.0,0.4166666666666667,10.0,6.702408225764354,1.500000000000001,12.532110396118261,301.6083701593959
,*/C(C#N)=C/c1cc(/C=C(\C#N)c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc(*)ccc2-3)cc(N(c2ccccc2)c2ccccc2)c1,409.15,GREA,,409.15-409.15,1,black,,33.0,6.6,13.0,2.0,5.0,25.0,1.0,0.0,3.0,20.0,6.0,1.0,5.0,50.82,0.3333333333333333,0.0,10.966276799312087,1.44820611456886,733.43959876,17.0,35.0,10.939559920806797,109.15396758974218,0.5892857142857143,0.0,0.0,0.0,0.0,29.0,2.0,2.0,2.0,6.0,0.08620689655172414,5.0,10.040002724580791,3.9686269665968825,18.6484324492543,100.4000272458079
,*/C(C#N)=C/c1cc(OCC(CC)CCCC)c(/C=C(\C#N)c2ccc3c4ccc(*)cc4n(CC(CC)CCCC)c3c2)cc1OCC(CC)CCCC,345.15,GREA,,345.15-345.15,1,black,,30.0,6.0,9.0,2.0,5.0,25.0,1.0,0.0,5.0,23.0,4.0,0.0,4.0,70.97,0.5,1.0,15.540092976061707,1.8860053251248978,711.4763781920001,24.0,25.0,10.822190167257983,125.13703907916843,0.6981132075471698,0.0,0.0,0.0,0.0,33.0,2.0,2.0,2.0,6.0,0.12727272727272726,7.0,9.234603136647378,1.4999999999999982,19.658251447345908,193.92666586959493
,*/C(C#N)=C/c1cc(OCCCCCCCC)c(/C=C(\C#N)c2cc(OCCCCCCCC)c(*)cc2OC)cc1OC,447.15,GREA,,447.15-447.15,1,black,,26.0,4.333333333333333,9.0,2.0,6.0,18.0,1.0,0.0,6.0,21.0,2.0,0.0,2.0,84.5,0.0,0.0,25.013818883661806,2.426979025301064,570.345757952,18.0,20.0,10.369152929459602,90.89733387449338,0.6904761904761905,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,6.0,0.18181818181818182,8.0,7.760680029480093,1.4999999999999998,15.223337347638328,217.2990408254426
,*/C(C#N)=C/c1cc(OCCCCCCCCCC)c(/C=C(\C#N)c2cc(OCCCCCCCCCC)c(*)cc2OC)cc1OC,471.15,GREA,,471.15-471.15,1,black,,30.0,5.0,11.0,2.0,6.0,18.0,1.0,0.0,6.0,25.0,2.0,0.0,2.0,84.5,0.0,0.0,25.013818883661806,2.302609874021101,626.408358208,22.0,20.0,10.4364352848037,116.58062036619744,0.6304347826086957,0.0,0.0,0.0,0.0,33.0,2.0,2.0,0.0,6.0,0.16666666666666666,8.0,7.760680029480093,1.4999999999999991,15.223337347638326,217.2990408254426
,*/C(C#N)=C/c1cc(OCCCCCCCCCCCC)c(/C=C(\C#N)c2cc(OCCCCCCCCCCCC)c(*)cc2OC)cc1OC,454.15,GREA,,454.15-454.15,1,black,,34.0,5.666666666666667,13.0,2.0,6.0,18.0,1.0,0.0,6.0,29.0,2.0,0.0,2.0,84.5,0.0,0.0,25.013818883661806,2.190090783886407,682.4709584640001,26.0,20.0,10.48983393501388,142.2639068579015,0.58,0.0,0.0,0.0,0.0,37.0,2.0,2.0,0.0,6.0,0.15384615384615385,8.0,7.760680029480095,1.4999999999999991,15.223337347638328,217.29904082544266
,*/C(C#N)=C/c1cc(OCCCCCCCCCCCCCCCC)c(/C=C(\C#N)c2cc(OCCCCCCCCCCCCCCCC)c(*)cc2OC)cc1OC,463.15,GREA,,463.15-463.15,1,black,,42.0,7.0,17.0,2.0,6.0,18.0,1.0,0.0,6.0,37.0,2.0,0.0,2.0,84.5,0.0,0.0,25.013818883661806,2.0041697742084246,794.5961589760001,34.0,20.0,10.569230096049928,193.6304798413096,0.5,0.0,0.0,0.0,0.0,45.0,2.0,2.0,0.0,6.0,0.13333333333333333,8.0,7.760680029480093,1.499999999999998,15.223337347638328,217.2990408254426
,*/C(C#N)=C/c1ccc(N(CC)Cc2ccccc2CN(CC)c2ccc(/C=C(\C#N)S(*)(=O)=O)cc2)cc1,463.15,GREA,,463.15-463.15,1,black,,8.0,2.0,2.0,2.0,4.0,31.0,1.0,0.0,6.0,11.0,3.0,0.0,3.0,88.19999999999999,0.0,0.0,9.799819461700956,1.7998425982935724,508.19329713599996,7.0,26.0,11.874856425521838,26.9369872112064,0.8108108108108109,0.0,0.0,0.0,0.0,17.0,4.0,2.0,0.0,6.0,0.23076923076923078,9.0,10.827251554347571,1.4999999999999993,22.399776784602118,389.78105595651255
,*/C(C)=C(/*)CCC,473.15,GREA,,473.15-473.15,1,black,,3.0,3.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.617435444951364,82.07825032,4.0,2.0,2.3452314814814814,26.689117645233267,1.8333333333333333,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.25,2.0,3.9686269665968856,3.9686269665968856,3.9686269665968856,3.9686269665968856
,*/C(C)=C(/*)CCCCC,453.15,GREA,,453.15-453.15,1,black,,5.0,5.0,5.0,5.0,1.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4010872778811825,110.109550448,6.0,2.0,2.369324452003023,39.53076089108528,1.5,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.2,2.0,3.9686269665968856,3.9686269665968856,3.9686269665968856,3.9686269665968856
,*/C(C)=C(/*)CCCCCCC,433.15,GREA,,433.15-433.15,1,black,,7.0,7.0,7.0,7.0,1.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2617509590129408,138.140850576,8.0,2.0,2.3833097915091965,52.372404136937305,1.2,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.16666666666666666,2.0,3.9686269665968865,3.9686269665968865,3.9686269665968865,3.9686269665968865
,*/C(C)=C(/*)SCC,433.15,GREA,,433.15-433.15,1,black,,3.0,3.0,3.0,3.0,1.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.617435444951364,100.034671256,4.0,2.0,2.3243981481481484,13.847474399381248,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.375,3.0,3.1889010593167337,2.598076211353316,3.9686269665968856,9.5667031779502
,*/C(C)=C(/*)SCCCCCC,383.15,GREA,,383.15-383.15,1,black,,7.0,7.0,7.0,7.0,1.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2617509590129408,156.097271512,8.0,2.0,2.362476458175863,39.53076089108528,1.4,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.25,3.0,3.188901059316734,2.5980762113533165,3.9686269665968865,9.566703177950203
,*/C(C)=C(/*)SCCCCCCCCCC,333.15,GREA,,333.15-333.15,1,black,,11.0,11.0,11.0,11.0,1.0,5.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.131187892620468,212.159871768,12.0,2.0,2.3780394916847007,65.21404738278933,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.1875,3.0,3.188901059316734,2.5980762113533165,3.9686269665968865,9.566703177950203
,*/C(C)=C(/*)[Ge](C)(C)C,523.15,GREA,,523.15-523.15,1,black,,4.0,4.0,4.0,4.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399515870465618,158.015078184,5.0,2.0,2.5353703703703703,24.192428379678418,1.4285714285714286,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,3.1889010593167337,2.598076211353316,3.968626966596885,9.5667031779502
,*/C(C)=C(/*)[Si](C)(C)C,348.15,GREA,,348.15-348.15,1,black,,4.0,4.0,4.0,4.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399515870465618,112.070826914,5.0,2.0,2.486759259259259,26.56477126073388,1.4285714285714286,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,3.1889010593167337,2.598076211353316,3.968626966596885,9.5667031779502
,*/C(C)=C(/*)[Si](C)(C)CCCCCC,473.15,GREA,,473.15-473.15,1,black,,9.0,9.0,9.0,9.0,1.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.017498711471141,182.149077234,10.0,2.0,2.6176577853363567,58.66887937536393,1.25,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.21428571428571427,3.0,3.1889010593167337,2.598076211353316,3.9686269665968856,9.5667031779502
,*/C(C)=C(/*)[Si](C)(C)CC[Si](C)(C)C,473.15,GREA,,473.15-473.15,1,black,,9.0,9.0,9.0,9.0,1.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.441430501693152,198.126003764,10.0,2.0,2.6257870370370373,51.746985521929,1.0833333333333333,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.2857142857142857,4.0,4.24700091217568,2.5980762113533165,6.5383484153110105,25.48200547305408
,*/C(C)=C(/*)[Si](C)(C)C[Si](C)(C)C,473.15,GREA,,473.15-473.15,1,black,,8.0,8.0,8.0,8.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.694440008596887,184.1103537,9.0,2.0,2.6239120370370372,45.326163899002985,1.1818181818181819,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.3076923076923077,4.0,3.554926463101173,2.598076211353316,5.196152422706632,21.329558778607037
,*/C(C)=C(/*)c1ccc([Si](C)(C)C)cc1,268.15,GREA,,268.15-268.15,1,black,,10.0,10.0,10.0,10.0,1.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.186725645687458,3.0659767027886207,188.102127042,5.0,8.0,2.4126669186192995,26.56477126073388,1.1538461538461537,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,0.2,3.0,5.793612974780552,3.9686269665968847,6.873863542433759,17.380838924341656
,*/C(CC)=C(/*)c1ccccc1,473.15,GREA,,473.15-473.15,1,black,,8.0,4.0,6.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.9988368301776576,130.07825032,2.0,8.0,2.2987037037037035,13.344558822616634,1.4,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.16666666666666666,2.0,3.9686269665968847,3.9686269665968847,3.9686269665968847,3.9686269665968847
,*/C(CCCCCC)=C(/*)c1ccccc1,473.15,GREA,,473.15-473.15,1,black,,12.0,6.0,6.0,6.0,2.0,4.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5234514525103444,186.140850576,6.0,8.0,2.3017820137314184,39.02784531432067,1.1428571428571428,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,0.125,2.0,3.9686269665968847,3.9686269665968847,3.9686269665968847,3.9686269665968847
,*/C(Cl)=C(/*)CCCC,463.15,GREA,,463.15-463.15,1,black,,4.0,4.0,4.0,4.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5009350027703143,116.039277968,5.0,2.0,5.917204270597127,26.186202068468653,1.8571428571428572,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,3.188901059316734,2.598076211353316,3.968626966596886,9.566703177950203
,*/C(Cl)=C(/*)CCCCCC,423.15,GREA,,423.15-423.15,1,black,,6.0,6.0,6.0,6.0,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3223256443375453,144.070578096,7.0,2.0,5.994270063478066,39.02784531432067,1.4444444444444444,1.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.2727272727272727,3.0,3.188901059316734,2.5980762113533165,3.968626966596886,9.566703177950203
,*/C(Cl)=C(/*)CCCCCCCC,363.15,GREA,,363.15-363.15,1,black,,8.0,8.0,8.0,8.0,1.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.215403846981875,172.101878224,9.0,2.0,6.044001213360731,51.8694885601727,1.1818181818181819,1.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.23076923076923078,3.0,3.188901059316734,2.598076211353316,3.968626966596886,9.566703177950203
