polymer,PSMILES,Exp_Tg(K),source,SMILES,tg_range,number of points,reliability,stdev,dp_2,nconf20_2,rotatable_bonds,num_rings,num_aromatic_rings,num_non_aromatic_rings,hbond_acceptors,hbond_donors,n_sc,len_sc,min_length_sc,max_length_sc,mean_length_sc,n_bb,len_bb,min_length_bb,max_length_bb,mean_length_bb,fingerprint,cluster_label,Source
,*c1ccc2c(c1)C(=O)N(C1CCC(CC3CCC(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)CC3)CC1)C2=O,538.15,GREA,,538.15-538.15,1,black,,CC(c1ccc2c(c1)C(=O)N(C1CCC(CC3CCC(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C6CCC(CC8CCC(N9C(=O)c%10ccc(C)cc%10C9=O)CC8)CC6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)CC3)CC1)C2=O)(C(F)(F)F)C(F)(F)F,311.0,11,12,4,8,8,0,1,[9],9,9,9.0,1,[38],38,38,38.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575ce30b0>,0,cluster_0
,*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(C(C)(C)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,452.15,GREA,,452.15-452.15,1,black,,Cc1ccc(C(=O)c2ccc(C(C)(C)c3ccc(C(=O)c4ccc(Oc5ccc(C(c6ccc(Oc7ccc(C(=O)c8ccc(C(C)(C)c9ccc(C(=O)c%10ccc(Oc%11ccc(C(c%12ccc(OC)cc%12)(C(F)(F)F)C(F)(F)F)cc%11)cc%10)cc9)cc8)cc7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)cc3)cc2)cc1,439.0,23,12,12,0,8,0,1,[9],9,9,9.0,1,[48],48,48,48.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d2de40>,1,cluster_1
,*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N5C(=O)c6ccc(*)cc6C5=O)cc3)C4=O)cc2)cc1,541.15,GREA,,541.15-541.15,1,black,,Cc1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Oc6ccccc6-c6ccccc6Oc6ccc(NC(=O)c7ccc8c(c7)C(=O)N(c7ccc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccccc%12-c%12ccccc%12Oc%12ccc(NC(=O)C)cc%12)cc%11)cc%10C9=O)cc7)C8=O)cc6)cc5)cc4C3=O)cc1)C2=O,26.0,21,18,14,4,16,4,0,,0,0,0.0,1,[62],62,62,62.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dd5c10>,0,cluster_0
,*C(=O)Nc1ccc(Sc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C6(c7ccc(Oc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cc7)NC(=O)c7ccccc76)cc5)cc3)C4=O)cc2)cc1,585.15,GREA,,585.15-585.15,1,black,,Cc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C4(c5ccc(Oc6ccc(N7C(=O)c8ccc(C(=O)Nc9ccc(Sc%10ccc(NC(=O)c%11ccc%12c(c%11)C(=O)N(c%11ccc(Oc%13ccc(C%14(c%15ccc(Oc%16ccc(N%17C(=O)c%18ccc(C(=O)Nc%19ccc(Sc%20ccc(NC(=O)C)cc%20)cc%19)cc%18C%17=O)cc%16)cc%15)NC(=O)c%15ccccc%15%14)cc%13)cc%11)C%12=O)cc%10)cc9)cc8C7=O)cc6)cc5)NC(=O)c5ccccc54)cc3)cc1)C2=O,1.0,27,24,18,6,20,6,1,[6],6,6,6.0,1,[75],75,75,75.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dd6580>,0,cluster_0
,*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1OCCCCCCOc1ccc(/N=N/c3ccc(OCC)cc3)cc1)C2=O,471.15,GREA,,471.15-471.15,1,black,,CCOc1ccc(/N=N/c2ccc(OCCCCCCOc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6cc(N8C(=O)c9ccc(C(C)(C(F)(F)F)C(F)(F)F)cc9C8=O)ccc6OCCCCCCOc6ccc(/N=N/c8ccc(OCC)cc8)cc6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3N3C(=O)c4ccc(C)cc4C3=O)cc2)cc1,1.0,33,14,10,4,18,0,2,"[9, 26]",9,26,17.5,1,[31],31,31,31.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575ce39e0>,0,cluster_0
,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6C5=O)cc4)cc3)cc2)cc1,503.15,GREA,,503.15-503.15,1,black,,CN1C(=O)c2ccc(Oc3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(-c7ccc(Oc8ccc(N9C(=O)c%10ccc(Oc%11ccc(Oc%12ccc%13c(c%12)C(=O)N(c%12ccc(Oc%14ccc(-c%15ccc(Oc%16ccc(C)cc%16)cc%15)cc%14)cc%12)C%13=O)cc%11)cc%10C9=O)cc8)cc7)cc6)cc4)C5=O)cc3)cc2C1=O,72.0,21,18,14,4,16,0,0,,0,0,0.0,1,[58],58,58,58.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d56120>,0,cluster_0
,*Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,411.15,GREA,,411.15-411.15,1,black,,CC(=O)Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC(=O)Oc3ccc(C(C#N)(c4ccccc4)c4ccc(OC)cc4)cc3)cc2)cc1,82.0,10,6,6,0,8,0,1,[9],9,9,9.0,1,[19],19,19,19.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d29970>,1,cluster_1
,*Oc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(OC(=O)c5cccc(C(*)=O)c5)cc4)cc3)cc2)cc1,407.15,GREA,,407.15-407.15,1,black,,CC(=O)c1cccc(C(=O)Oc2ccc(Oc3ccc(Oc4ccc(Oc5ccc(OC(=O)c6cccc(C(=O)Oc7ccc(Oc8ccc(Oc9ccc(Oc%10ccc(OC)cc%10)cc9)cc8)cc7)c6)cc5)cc4)cc3)cc2)c1,354.0,20,10,10,0,14,0,0,,0,0,0.0,1,[41],41,41,41.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d09660>,1,cluster_1
,O=C(C1=CC=C([*])C=C12)N(C3=CC(C(F)(F)F)=C(N4C(C5=CC(C(C(F)(F)F)(C(F)(F)F)[*])=CC=C5C4=O)=O)C=C3C(F)(F)F)C2=O,638.15,Qiu,,638.15-638.15,1,black,,CC(c1ccc2c(c1)C(=O)N(c1cc(C(F)(F)F)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5cc(C(F)(F)F)c(N7C(=O)c8ccc(C)cc8C7=O)cc5C(F)(F)F)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1C(F)(F)F)C2=O)(C(F)(F)F)C(F)(F)F,380.0,7,10,6,4,8,0,3,"[5, 9, 5]",5,9,6.333333333333333,1,[31],31,31,31.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dcb270>,0,cluster_0
,*c1ccc(Oc2ccc(N3C(=O)N4C(c5ccc(OC)cc5)N(*)C(=O)N4C3c3ccc(OC)cc3)cc2)cc1,436.15,GREA,,436.15-436.15,1,black,,COc1ccc(C2N(C)C(=O)N3C(c4ccc(OC)cc4)N(c4ccc(Oc5ccc(N6C(=O)N7C(c8ccc(OC)cc8)N(c8ccc(Oc9ccc(C)cc9)cc8)C(=O)N7C6c6ccc(OC)cc6)cc5)cc4)C(=O)N23)cc1,281.0,15,12,8,4,10,0,2,"[9, 9]",9,9,9.0,1,[25],25,25,25.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d5b970>,1,cluster_1
,*Oc1ccc(Oc2ccc(/C=N/CCCCCCCCCCCC/N=C/c3ccc(*)cc3)cc2)cc1,391.15,GREA,,391.15-391.15,1,black,,Cc1ccc(/C=N/CCCCCCCCCCCC/N=C/c2ccc(Oc3ccc(Oc4ccc(/C=N/CCCCCCCCCCCC/N=C/c5ccc(Oc6ccc(OC)cc6)cc5)cc4)cc3)cc2)cc1,94.0,37,6,6,0,8,0,0,,0,0,0.0,1,[38],38,38,38.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d38cf0>,1,cluster_1
,O=C(C1=CC=C([*])C=C12)N(C3=CC=CC=C3C(C4=CC=C(N5C(C6=CC(C([*])=O)=CC=C6C5=O)=O)C=C4)=O)C2=O,562.15,Qiu,,562.15-562.15,1,black,,CC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3ccccc3N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(C(=O)c7ccccc7N7C(=O)c8ccc(C)cc8C7=O)cc5)C6=O)cc4C3=O)cc1)C2=O,294.0,11,12,8,4,12,0,0,,0,0,0.0,1,[40],40,40,40.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dce7b0>,0,cluster_0
,O=C(N1CCCCCCCCN2C(C3=C([*])C=CC=C3C2=O)=O)C4=C(C(OC5=CC=C(C=C5)OC6=CC=C(C=C6)O[*])=CC=C4)C1=O,401.15,Qiu,,401.15-401.15,1,black,,COc1ccc(Oc2ccc(Oc3cccc4c3C(=O)N(CCCCCCCCN3C(=O)c5cccc(Oc6ccc(Oc7ccc(Oc8cccc9c8C(=O)N(CCCCCCCCN8C(=O)c%10cccc(C)c%10C8=O)C9=O)cc7)cc6)c5C3=O)C4=O)cc2)cc1,355.0,29,12,8,4,14,0,0,,0,0,0.0,1,[47],47,47,47.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dd1740>,1,cluster_1
,*c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc(-c5ccc6nc(*)cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,578.15,GREA,,578.15-578.15,1,black,,Cc1cc(-c2ccccc2)c2cc(-c3ccc4nc(-c5ccc(Oc6ccc(-c7cc(-c8ccccc8)c8cc(-c9ccc%10nc(-c%11ccc(Oc%12ccc(C)cc%12)cc%11)cc(-c%11ccccc%11)c%10c9)ccc8n7)cc6)cc5)cc(-c5ccccc5)c4c3)ccc2n1,321.0,13,16,16,0,6,0,2,"[7, 7]",7,7,7.0,1,[35],35,35,35.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d55350>,1,cluster_1
,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(C(=O)c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)cc3)cc1)C2=O,563.15,GREA,,563.15-563.15,1,black,,Cc1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3ccc(Cc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(c7cccc(C(=O)c9ccc(Cc%10ccc(N%11C(=O)c%12ccc(C(=O)C)cc%12C%11=O)cc%10)cc9)c7)C8=O)cc6C5=O)cc4)cc3)c1)C2=O,236.0,15,14,10,4,12,0,0,,0,0,0.0,1,[47],47,47,47.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d5d820>,0,cluster_0
,*C(=O)c1cc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc(-c2ccccc2)c1,531.65,GREA,,531.65-531.65,1,black,,Cc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6cc(C(=O)c7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(N%10C(=O)c%11ccc(C(=O)c%12cc(C(=O)C)cc(-c%13ccccc%13)c%12)cc%11C%10=O)cc9)cc7)C8=O)cc(-c7ccccc7)c6)cc5C4=O)cc3)cc1)C2=O,398.0,17,16,12,4,14,0,1,[7],7,7,7.0,1,[47],47,47,47.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dd95f0>,0,cluster_0
,*c1cc(OCCCC)cc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,510.15,GREA,,510.15-510.15,1,black,,CCCCOc1cc(C)cc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4cc(OCCCC)cc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)c4)C5=O)cc3C2=O)c1,361.0,15,10,6,4,12,0,1,[6],6,6,6.0,1,[31],31,31,31.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d45cf0>,0,cluster_0
,*c1ccc(Oc2ccc(-c3nc4ccc(Oc5ccc6nc(*)c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,578.15,GREA,,578.15-578.15,1,black,,Cc1nc2ccc(Oc3ccc4nc(-c5ccc(Oc6ccc(-c7nc8ccc(Oc9ccc%10nc(-c%11ccc(Oc%12ccc(C)cc%12)cc%11)c(-c%11ccccc%11)c(-c%11ccccc%11)c%10c9)cc8c(-c8ccccc8)c7-c7ccccc7)cc6)cc5)c(-c5ccccc5)c(-c5ccccc5)c4c3)cc2c(-c2ccccc2)c1-c1ccccc1,335.0,19,20,20,0,8,0,4,"[7, 7, 7, 7]",7,7,7.0,1,[36],36,36,36.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d573c0>,1,cluster_1
,*c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,475.8,GREA,,475.8-475.8,1,black,,CN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Sc5ccc(Sc6ccc(Sc7ccc(N8C(=O)c9ccc(Oc%10ccc%11c(c%10)C(=O)N(c%10ccc(Sc%12ccc(Sc%13ccc(Sc%14ccc(C)cc%14)cc%13)cc%12)cc%10)C%11=O)cc9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2C1=O,237.0,19,16,12,4,16,0,0,,0,0,0.0,1,[52],52,52,52.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575ce2660>,0,cluster_0
,*c1ccc(-c2ccc(N3C(=O)c4c(c(-c5ccccc5)c(-c5ccc(Oc6ccc(-c7c(-c8ccccc8)c8c(c(-c9ccccc9)c7-c7ccccc7)C(=O)N(*)C8=O)cc6)cc5)c(-c5ccccc5)c4-c4ccccc4)C3=O)cc2)cc1,672.15,GREA,,672.15-672.15,1,black,,CN1C(=O)c2c(c(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5c(-c6ccccc6)c6c(c(-c7ccccc7)c5-c5ccccc5)C(=O)N(c5ccc(-c7ccc(N8C(=O)c9c(c(-c%10ccccc%10)c(-c%10ccc(Oc%11ccc(-c%12c(-c%13ccccc%13)c%13c(c(-c%14ccccc%14)c%12-c%12ccccc%12)C(=O)N(c%12ccc(-c%14ccc(C)cc%14)cc%12)C%13=O)cc%11)cc%10)c(-c%10ccccc%10)c9-c9ccccc9)C8=O)cc7)cc5)C6=O)cc4)cc3)c(-c3ccccc3)c2-c2ccccc2)C1=O,1.0,25,28,24,4,10,0,6,"[7, 7, 7, 7, 7, 7]",7,7,7.0,1,[49],49,49,49.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d4a0b0>,0,cluster_0
,*C(=O)Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,535.15,GREA,,535.15-535.15,1,black,,Cc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(-c8ccc(Oc9ccc(NC(=O)c%10ccc%11c(c%10)C(=O)N(c%10ccc(Oc%12ccc(N%13C(=O)c%14ccc(C(=O)Nc%15ccc(Oc%16ccc(-c%17ccc(Oc%18ccc(NC(=O)C)cc%18)cc%17)cc%16)cc%15)cc%14C%13=O)cc%12)cc%10)C%11=O)cc9)cc8)cc7)cc6)cc5C4=O)cc3)cc1)C2=O,1.0,25,20,16,4,18,4,0,,0,0,0.0,1,[69],69,69,69.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dd2f20>,0,cluster_0
,*Oc1ccc(C(=O)c2cccc(NC(=O)c3cccc(C(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)c3)c2)cc1,477.15,GREA,,477.15-477.15,1,black,,Cc1ccc(C(=O)c2ccc(NC(=O)c3cccc(C(=O)Nc4cccc(C(=O)c5ccc(Oc6ccc(C(=O)c7ccc(NC(=O)c8cccc(C(=O)Nc9cccc(C(=O)c%10ccc(OC)cc%10)c9)c8)cc7)cc6)cc5)c4)c3)cc2)cc1,495.0,19,10,10,0,10,4,0,,0,0,0.0,1,[43],43,43,43.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d29740>,1,cluster_1
,*c1cccc(C(F)(F)C(F)(F)C(*)(F)F)c1,302.15,GREA,,302.15-302.15,1,black,,CC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(C)c2)c1,159.0,7,2,2,0,0,0,0,,0,0,0.0,1,[17],17,17,17.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575cea510>,1,cluster_1
,*CCOCCOCCOCCOCCOc1ccc(C(=O)Nc2cc(NC(=O)c3ccc(O*)cc3)cc(-c3nc4ccccc4[nH]3)c2)cc1,418.15,GREA,,418.15-418.15,1,black,,COc1ccc(C(=O)Nc2cc(NC(=O)c3ccc(OCCOCCOCCOCCOCCOc4ccc(C(=O)Nc5cc(NC(=O)c6ccc(OCCOCCOCCOCCOCCC)cc6)cc(-c6nc7ccccc7[nH]6)c5)cc4)cc3)cc(-c3nc4ccccc4[nH]3)c2)cc1,5.0,43,10,10,0,18,6,1,[10],10,10,10.0,1,[42],42,42,42.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d8dc80>,1,cluster_1
,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5cccc(-c6cccc(C(=O)c7ccc(*)cc7)c6)c5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,485.15,GREA,,485.15-485.15,1,black,,Cc1ccc(C(=O)c2cccc(-c3cccc(C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(C(=O)c9cccc(-c%10cccc(C(=O)c%11ccc(Oc%12ccc(C%13(c%14ccc(OC)cc%14)c%14ccccc%14-c%14ccccc%14%13)cc%12)cc%11)c%10)c9)cc8)cc7)c7ccccc7-c7ccccc76)cc5)cc4)c3)c2)cc1,381.0,21,18,16,2,8,0,2,"[6, 6]",6,6,6.0,1,[49],49,49,49.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d30660>,1,cluster_1
,O=C(C1=CC=C(C2=CC(C(N3[*])=O)=C(C3=O)C=C2)C=C14)N(C5=CC=CC([*])=C5)C4=O,639.15,Qiu,,605.15-673.15,2,yellow,48.08326112068523,Cc1cccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4cccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)c4)C5=O)cc3C2=O)c1,67.0,5,10,6,4,8,0,0,,0,0,0.0,1,[30],30,30,30.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dcadd0>,0,cluster_0
,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nnc(*)n5-c5ccc(S(=O)(=O)c6ccccc6)cc5)cc4)cc3)cc2)cc1,471.15,GREA,,471.15-471.15,1,black,,Cc1nnc(-c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(-c6nnc(-c7ccc(Oc8ccc(C(C)(C)c9ccc(Oc%10ccc(C)cc%10)cc9)cc8)cc7)n6-c6ccc(S(=O)(=O)c7ccccc7)cc6)cc5)cc4)cc3)cc2)n1-c1ccc(S(=O)(=O)c2ccccc2)cc1,297.0,21,14,14,0,14,0,1,[16],16,16,16.0,1,[36],36,36,36.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d59b30>,1,cluster_1
,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(O)C(O)c4ccc(*)cc4)cc3)cc2)cc1,424.15,GREA,,424.15-424.15,1,black,,Cc1ccc(C(O)C(O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C(O)C(O)c6ccc(Oc7ccc(C(C)(C)c8ccc(OC)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,446.0,17,8,8,0,8,4,0,,0,0,0.0,1,[35],35,35,35.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d2beb0>,1,cluster_1
,*c1ccc(Oc2ccc(-c3c(-c4ccccc4)c4c(c(-c5ccccc5)c3-c3ccccc3)C(=O)N(c3ccc(N5C(=O)c6c(c(-c7ccccc7)c(-c7ccccc7)c(*)c6-c6ccccc6)C5=O)cc3)C4=O)cc2)cc1,644.15,GREA,,644.15-644.15,1,black,,Cc1c(-c2ccccc2)c2c(c(-c3ccccc3)c1-c1ccccc1)C(=O)N(c1ccc(N3C(=O)c4c(c(-c5ccccc5)c(-c5ccc(Oc6ccc(-c7c(-c8ccccc8)c8c(c(-c9ccccc9)c7-c7ccccc7)C(=O)N(c7ccc(N9C(=O)c%10c(c(-c%11ccccc%11)c(-c%11ccc(Oc%12ccc(C)cc%12)cc%11)c(-c%11ccccc%11)c%10-c%10ccccc%10)C9=O)cc7)C8=O)cc6)cc5)c(-c5ccccc5)c4-c4ccccc4)C3=O)cc1)C2=O,6.0,23,26,22,4,10,0,6,"[7, 7, 7, 7, 7, 7]",7,7,7.0,1,[43],43,43,43.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d55040>,1,cluster_1
,*c1ccc(Oc2ccc(N3C(=O)C(c4ccccc4)=C(c4ccc(C5=C(c6ccccc6)C(=O)N(*)C5=O)cc4)C3=O)cc2)cc1,566.15,GREA,,566.15-566.15,1,black,,CN1C(=O)C(c2ccccc2)=C(c2ccc(C3=C(c4ccccc4)C(=O)N(c4ccc(Oc5ccc(N6C(=O)C(c7ccccc7)=C(c7ccc(C8=C(c9ccccc9)C(=O)N(c9ccc(Oc%10ccc(C)cc%10)cc9)C8=O)cc7)C6=O)cc5)cc4)C3=O)cc2)C1=O,232.0,15,14,10,4,10,0,2,"[7, 7]",7,7,7.0,1,[35],35,35,35.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d5b740>,0,cluster_0
,*c1ccc(-c2cnc3cc(S(=O)(=O)c4ccc5nc(*)cnc5c4)ccc3n2)cc1,615.15,GREA,,615.15-615.15,1,black,,Cc1cnc2cc(S(=O)(=O)c3ccc4nc(-c5ccc(-c6cnc7cc(S(=O)(=O)c8ccc9nc(-c%10ccc(C)cc%10)cnc9c8)ccc7n6)cc5)cnc4c3)ccc2n1,44.0,7,10,10,0,12,0,0,,0,0,0.0,1,[31],31,31,31.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d4b040>,1,cluster_1
,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1-c1cc(C)cc(C)c1,435.15,GREA,,435.15-435.15,1,black,,Cc1ccc(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(OC)c(-c7cc(C)cc(C)c7)c6)cc5)cc4)c(-c4cc(C)cc(C)c4)c3)cc2)cc1,312.0,13,8,8,0,6,0,1,[9],9,9,9.0,1,[24],24,24,24.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d07c80>,1,cluster_1
,*c1cccc(-c2nc3cc(-c4ccc5[nH]c(*)nc5c4)ccc3[nH]2)c1,683.15,GREA,,683.15-683.15,1,black,,Cc1nc2cc(-c3ccc4[nH]c(-c5cccc(-c6nc7cc(-c8ccc9[nH]c(-c%10cccc(C)c%10)nc9c8)ccc7[nH]6)c5)nc4c3)ccc2[nH]1,53.0,5,10,10,0,4,4,0,,0,0,0.0,1,[26],26,26,26.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575ce9660>,1,cluster_1
,*c1cc(N2C(=O)c3ccc(Oc4ccc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5c4)cc3C2=O)cc(C(F)(F)F)c1,508.15,GREA,,508.15-508.15,1,black,,CN1C(=O)c2ccc(Oc3ccc4ccc(Oc5ccc6c(c5)C(=O)N(c5cc(N7C(=O)c8ccc(Oc9ccc%10ccc(Oc%11ccc%12c(c%11)C(=O)N(c%11cc(C)cc(C(F)(F)F)c%11)C%12=O)cc%10c9)cc8C7=O)cc(C(F)(F)F)c5)C6=O)cc4c3)cc2C1=O,473.0,11,14,10,4,12,0,1,[5],5,5,5.0,1,[42],42,42,42.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d45b30>,0,cluster_0
Polyquinoline 4,*C1=NC2=C(C=CC=C2)C(C2=CC=C(OC3=CC=C(C=C3)C3=C(C4=CC=CC=C4)C(=NC4=C3C=CC=C4)C3=CC=C(OC4=CC=C(*)C=C4)C=C3)C=C2)=C1C1=CC=CC=C1,618.0,Schrodinger,,618.0-618.0,1,black,,Cc1ccc(Oc2ccc(-c3nc4ccccc4c(-c4ccc(Oc5ccc(-c6c(-c7ccccc7)c(-c7ccc(Oc8ccc(-c9nc%10ccccc%10c(-c%10ccc(Oc%11ccc(-c%12c(-c%13ccccc%13)c(C)nc%13ccccc%12%13)cc%11)cc%10)c9-c9ccccc9)cc8)cc7)nc7ccccc67)cc5)cc4)c3-c3ccccc3)cc2)cc1,341.0,19,20,20,0,8,0,4,"[6, 7, 6, 7]",6,7,6.5,1,[40],40,40,40.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dbde40>,1,cluster_1
,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(C(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3)cc1)C2=O,580.15,GREA,,580.15-580.15,1,black,,Cc1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3ccc(Cc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(c7ccc(C(=O)c9ccc(Cc%10ccc(N%11C(=O)c%12ccc(C(=O)C)cc%12C%11=O)cc%10)cc9)cc7)C8=O)cc6C5=O)cc4)cc3)cc1)C2=O,143.0,15,14,10,4,12,0,0,,0,0,0.0,1,[47],47,47,47.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d5d7b0>,0,cluster_0
